Symbol,Date,Price,Analysts,StrongBuy,Buy,Hold,Sell,Lowcast,Forecast,Highcast,Actual
AMGN,03/01/2019,191.38999938964844,16,0,7,9,0,-0.03,0.1,0.25,-0.0835
AMGN,05/01/2019,175.39999389648438,17,0,8,9,0,0.18,0.18,0.3,0.0655
AMGN,08/01/2019,186.3999938964844,15,0,9,6,0,0.03,0.13,0.24,0.0332
AMGN,04/01/2020,197.55999755859372,23,0,12,10,1,-0.1,0.16,0.34,0.1586
AMGN,05/01/2020,233.0,25,0,14,10,1,-0.09,0.04,0.24,0.0108
AMAT,08/01/2018,48.88999938964844,22,1,18,3,0,0.19,0.39,0.62,-0.2125
AMAT,02/01/2019,39.08000183105469,20,0,14,6,0,-0.17,0.27,0.59,0.0312
AMAT,03/01/2019,38.65999984741211,20,0,14,6,0,0.16,0.28,0.36,0.1392
AMAT,08/01/2019,49.43999862670898,20,0,14,6,0,-0.17,0.05,0.24,0.0196
AMAT,04/01/2020,43.83000183105469,23,0,18,4,1,-0.03,0.49,0.89,0.2692
AMAT,05/01/2020,48.08000183105469,23,0,18,4,1,-0.03,0.31,0.67,0.2569
AMRK,08/01/2018,13.404999732971193,1,0,0,1,0,0.2,0.2,0.2,-0.0265
AMRK,02/01/2019,13.050000190734865,1,0,0,1,0,0.27,0.27,0.27,-0.0812
AMRK,03/01/2019,12.59000015258789,1,0,0,1,0,0.31,0.31,0.31,-0.1231
AMRK,05/01/2019,11.039999961853027,1,0,0,1,0,0.45,0.45,0.45,0.1667
AMRK,08/01/2019,12.770000457763672,1,0,0,1,0,0.26,0.26,0.26,-0.018
AMTB,02/01/2019,14.010000228881836,3,0,3,0,0,0.08,0.18,0.29,-0.0036
AMTB,03/01/2019,15.359999656677244,4,0,3,1,0,0.05,0.13,0.25,0.1322
AMTB,05/01/2019,17.389999389648438,4,0,3,1,0,0.01,0.07,0.07,0.134
AMTB,08/01/2019,18.3700008392334,5,0,1,4,0,-0.1,0.0,0.07,0.153
AMTB,04/01/2020,14.699999809265135,4,0,0,4,0,0.33,0.33,0.33,-0.1
AMTB,05/01/2020,13.479999542236328,4,0,0,4,0,0.55,0.55,0.55,0.1269
AMBA,08/01/2018,39.040000915527344,10,0,6,4,0,0.12,0.46,0.73,-0.0028
AMBA,02/01/2019,37.97000122070313,8,0,5,2,1,0.04,0.16,0.04,0.1493
AMBA,03/01/2019,40.47999954223633,8,0,5,2,1,-0.02,0.09,-0.02,0.2463
AMBA,08/01/2019,50.040000915527344,8,0,5,2,1,-0.11,-0.03,-0.05,0.2696
AMBA,04/01/2020,47.15999984741211,9,0,5,3,1,0.15,0.39,0.72,0.2137
AMBA,05/01/2020,50.77999877929688,9,0,5,3,1,0.03,0.24,0.53,-0.101
ALT,08/01/2019,2.4100000858306885,1,0,1,0,0,2.64,2.64,2.64,-0.1867
ALT,04/01/2020,3.25,1,0,1,0,0,3.21,3.21,3.21,1.8862
ALT,05/01/2020,3.039999961853028,1,0,1,0,0,2.93,2.93,2.93,2.4638
AMKR,02/01/2019,8.020000457763674,2,0,0,1,1,-0.19,-0.19,-0.19,0.0773
AMKR,03/01/2019,8.880000114440918,2,0,0,1,1,-0.22,-0.22,-0.22,0.0338
AMKR,05/01/2019,9.18000030517578,2,0,0,1,1,-0.17,-0.17,-0.17,-0.158
AMKR,08/01/2019,9.210000038146973,2,0,0,1,1,-0.18,-0.18,-0.18,-0.0033
AMKR,04/01/2020,7.420000076293945,3,0,2,1,0,0.25,0.45,0.25,0.4259
AMKR,05/01/2020,9.640000343322754,4,0,1,2,1,-0.04,0.16,0.45,0.2739
AMRS,02/01/2019,3.4500000476837163,2,0,2,0,0,0.73,1.05,1.38,-0.3884
AMRS,04/01/2020,2.390000104904175,2,0,2,0,0,2.48,3.13,2.48,0.6109
AMRS,05/01/2020,2.740000009536743,2,0,2,0,0,1.96,2.52,1.96,0.5511
AMNB,02/01/2019,32.75,2,0,2,0,0,0.13,0.2,0.28,0.0803
AMNB,03/01/2019,35.790000915527344,2,0,2,0,0,0.08,0.15,0.08,0.0609
AMNB,05/01/2019,37.97000122070313,2,0,2,0,0,0.09,0.13,0.09,0.0155
AMNB,08/01/2019,36.77999877929688,2,0,2,0,0,0.11,0.16,0.11,-0.0266
AMNB,05/01/2020,25.959999084472656,3,0,2,1,0,0.14,0.31,0.24,-0.0308
AMRN,08/01/2018,2.650000095367432,2,0,2,0,0,2.92,2.92,2.92,5.4906
AMRN,02/01/2019,17.59000015258789,5,0,3,1,1,0.18,0.96,2.01,0.1819
AMRN,03/01/2019,20.670000076293945,5,0,3,1,1,-0.01,0.65,1.53,-0.1074
AMRN,05/01/2019,18.450000762939453,6,0,4,1,1,0.5,0.79,0.5,0.0715
AMRN,08/01/2019,18.59000015258789,7,0,5,1,1,0.52,0.86,1.98,-0.1791
AMRN,04/01/2020,4.019999980926514,12,0,7,4,1,-0.51,1.51,5.2,0.694
AMRN,05/01/2020,7.4000000953674325,12,0,7,4,1,-0.46,1.73,5.94,-0.0757
ANDE,08/01/2018,35.29999923706055,1,0,0,1,0,0.15,0.15,0.15,0.0683
ANDE,02/01/2019,35.169998168945305,3,0,1,2,0,0.14,0.18,0.25,-0.0782
ANDE,03/01/2019,37.16999816894531,3,0,1,2,0,0.11,0.14,0.22,-0.12
ANDE,05/01/2019,32.709999084472656,3,0,1,2,0,0.26,0.31,0.39,-0.1672
ANDE,08/01/2019,26.8799991607666,3,0,1,2,0,0.16,0.47,0.16,-0.1596
AMED,05/01/2019,128.69999694824222,11,0,3,8,0,0.01,0.03,0.22,-0.0495
ALRS,04/01/2020,15.770000457763672,2,0,1,1,0,0.4,0.46,0.53,0.1623
ANAB,08/01/2018,79.23999786376953,8,0,7,1,0,0.37,0.77,0.37,0.2639
ANAB,02/01/2019,66.31999969482422,10,0,9,1,0,0.67,0.85,1.08,0.1093
ANAB,03/01/2019,69.12000274658203,11,0,10,1,0,0.83,0.87,1.05,0.0605
ANAB,05/01/2019,73.30000305175781,11,0,10,1,0,0.68,0.73,0.9,-0.2218
ANAB,08/01/2019,54.02999877929688,11,0,8,3,0,0.4,1.16,1.38,-0.4246
ANAB,04/01/2020,13.43000030517578,7,0,2,4,1,-0.02,2.76,0.26,0.4222
ANAB,05/01/2020,15.4399995803833,7,0,2,4,1,-0.18,2.15,0.06,0.4482
ALEC,05/01/2019,19.940000534057614,3,0,3,0,0,0.24,0.27,0.28,-0.0301
ALEC,08/01/2019,21.299999237060547,3,0,3,0,0,0.37,0.4,0.42,-0.3244
ALEC,04/01/2020,23.399999618530273,1,0,1,0,0,0.16,0.16,0.16,0.3859
AMPH,05/01/2019,21.57999992370605,3,0,1,2,0,0.03,0.1,0.07,-0.0111
AMPH,04/01/2020,14.31999969482422,1,0,1,0,0,0.97,0.97,0.97,0.2996
AMPH,05/01/2020,17.030000686645508,2,0,2,0,0,0.32,0.5,0.32,0.3271
ALPN,08/01/2018,6.920000076293945,3,0,3,0,0,0.8,0.8,0.8,-0.0751
ALPN,04/01/2020,2.9270000457763667,1,0,1,0,0,1.97,1.97,1.97,0.2897
ALPN,05/01/2020,2.9500000476837163,1,0,1,0,0,1.57,1.57,1.57,2.3051
AMTX,08/01/2018,1.2599999904632568,2,0,1,1,0,0.09,0.09,0.09,-0.1825
AMTX,02/01/2019,1.0399999618530271,2,0,1,1,0,0.9,0.9,0.9,-0.1788
AMTX,03/01/2019,0.9399999976158142,2,0,1,1,0,1.15,1.15,1.15,-0.1277
AMTX,05/01/2019,0.8199999928474426,1,0,0,1,0,1.11,1.11,1.11,0.0488
AMTX,08/01/2019,0.9900000095367432,1,0,0,1,0,1.08,1.08,1.08,0.1111
ANGI,08/01/2018,15.6899995803833,9,0,8,1,0,-0.04,-0.01,0.16,0.5041
ANGI,02/01/2019,16.969999313354492,10,0,9,1,0,0.24,0.42,1.36,-0.0831
ANGI,03/01/2019,16.559999465942386,11,0,10,1,0,0.22,0.45,0.41,0.0646
ANGI,05/01/2019,17.6299991607666,13,0,12,1,0,0.2,0.4,0.33,-0.2552
ANGI,08/01/2019,13.770000457763672,12,0,11,1,0,0.65,0.93,0.65,-0.4793
ANGI,04/01/2020,5.059999942779541,11,0,7,4,0,0.78,1.31,1.38,1.1383
ANGI,05/01/2020,6.610000133514403,14,0,10,4,0,-0.09,0.48,0.69,0.8381
APEN,08/01/2018,9.15999984741211,3,0,2,1,0,0.19,0.23,0.19,-0.2205
APEN,02/01/2019,3.5,3,0,1,2,0,-0.16,0.39,0.11,0.0629
APEN,03/01/2019,3.4200000762939453,3,0,1,2,0,-0.12,0.47,-0.12,0.0526
APEN,05/01/2019,3.5999999046325684,2,0,0,2,0,-0.15,-0.01,-0.15,-0.1417
APEN,08/01/2019,2.7699999809265137,2,0,0,2,0,0.01,0.18,0.01,0.1227
APEN,04/01/2020,2.0299999713897705,1,0,1,0,0,1.14,1.14,1.14,-0.0197
APEN,05/01/2020,2.150000095367432,1,0,0,1,0,-0.05,-0.05,-0.05,-0.2419
APLS,08/01/2018,17.260000228881836,5,0,5,0,0,0.58,1.07,2.04,0.0504
APLS,02/01/2019,14.0,5,0,4,1,0,1.46,1.99,2.83,0.4114
APLS,03/01/2019,15.300000190734865,5,0,4,1,0,1.15,1.67,2.61,0.3026
APLS,08/01/2019,28.1299991607666,7,0,7,0,0,0.44,0.62,0.87,-0.1475
APLS,04/01/2020,26.979999542236328,11,1,7,3,0,0.1,0.97,2.26,0.2424
APLS,05/01/2020,33.439998626708984,11,1,7,3,0,-0.14,0.56,1.55,-0.0302
APDN,02/01/2019,17.600000381469727,1,0,1,0,0,5.12,5.12,5.12,0.5
APDN,03/01/2019,28.399999618530273,1,0,1,0,0,3.76,3.76,3.76,-0.169
APDN,05/01/2019,23.60000038146973,1,0,1,0,0,3.92,3.92,3.92,-0.0678
APDN,08/01/2019,12.0,1,0,1,0,0,9.0,9.0,9.0,-0.1667
APDN,04/01/2020,4.019999980926514,1,0,1,0,0,0.85,0.85,0.85,1.3682
APDN,05/01/2020,6.619999885559082,1,0,1,0,0,0.03,0.03,0.03,0.2069
APM,05/01/2019,14.279999732971193,1,0,1,0,0,0.32,0.32,0.32,0.7507
APM,08/01/2019,21.530000686645508,1,0,1,0,0,0.1,0.1,0.1,-0.2253
APM,04/01/2020,3.990000009536743,1,0,1,0,0,6.59,6.59,6.59,-0.218
AMSWA,08/01/2018,14.960000038146973,1,0,1,0,0,0.2,0.2,0.2,-0.1878
AMSWA,02/01/2019,11.079999923706056,1,0,0,1,0,0.07,0.07,0.07,0.083
AMSWA,03/01/2019,11.649999618530273,1,0,0,1,0,0.04,0.04,0.04,0.1099
AMSWA,05/01/2020,16.100000381469727,1,0,1,0,0,0.24,0.24,0.24,-0.0211
ANSS,08/01/2018,168.5,9,0,3,4,2,-0.36,-0.23,0.12,0.1099
ANSS,02/01/2019,164.44000244140625,11,0,7,3,1,-0.05,0.02,0.09,0.1193
ANSS,08/01/2019,203.32000732421875,11,0,7,3,1,-0.25,-0.05,0.21,0.091
ANSS,04/01/2020,223.13999938964844,8,0,5,2,1,0.09,0.1,0.33,0.2631
AMZN,08/01/2018,1784.0,38,0,38,0,0,0.01,0.1,0.3,0.1334
AMZN,02/01/2019,1638.8800048828125,38,1,35,2,0,0.18,0.31,0.42,0.0984
AMZN,03/01/2019,1655.1300048828125,37,1,34,2,0,0.17,0.3,0.4,0.1679
AMZN,05/01/2019,1933.0899658203125,40,0,38,2,0,-0.02,0.15,0.34,-0.0052
AMZN,08/01/2019,1871.719970703125,37,0,34,3,0,0.11,0.2,0.39,-0.0672
AMZN,04/01/2020,1932.969970703125,44,0,41,3,0,0.04,0.19,0.34,0.2664
AMZN,05/01/2020,2336.800048828125,44,0,40,3,1,-0.16,0.08,0.26,0.1802
ANIK,08/01/2018,40.16999816894531,2,0,1,1,0,-0.16,0.01,0.18,0.0548
ANIK,03/01/2019,32.77000045776367,3,0,1,2,0,0.09,0.2,0.3,-0.0317
ANIK,05/01/2019,31.729999542236328,3,0,1,2,0,-0.01,0.09,0.24,0.2833
APA,08/01/2018,45.52000045776367,15,0,1,8,6,-0.05,-0.04,0.26,0.0472
APA,02/01/2019,33.11999893188477,22,0,6,11,5,-0.15,0.32,0.57,0.0577
APA,03/01/2019,33.43000030517578,22,0,6,11,5,-0.19,0.26,0.5,-0.0129
APA,05/01/2019,33.0,21,0,6,11,4,0.06,0.27,0.12,-0.1006
APA,08/01/2019,23.06999969482422,19,0,4,10,5,-0.22,0.72,0.25,0.1144
APA,04/01/2020,4.0399999618530265,17,0,4,13,0,-0.24,2.81,5.09,1.6634
APA,05/01/2020,12.420000076293945,16,0,4,12,0,-0.58,0.67,1.79,0.0974
APOP,08/01/2018,31.420000076293945,1,0,1,0,0,0.9,0.9,0.9,-0.2551
APOP,02/01/2019,11.800000190734865,1,0,1,0,0,6.5,6.5,6.5,-0.5678
APOP,03/01/2019,5.300000190734863,1,0,1,0,0,10.32,10.32,10.32,-0.1792
APOP,05/01/2019,4.349999904632568,1,0,1,0,0,13.29,13.29,13.29,-0.4483
APOP,08/01/2019,2.8499999046325684,1,0,1,0,0,21.64,21.64,21.64,-0.1754
APLT,08/01/2019,9.18000030517578,2,0,2,0,0,1.65,1.92,2.2,0.1148
APLT,04/01/2020,31.60000038146973,4,0,4,0,0,0.28,0.6,0.93,0.4503
APPN,08/01/2018,31.229999542236328,6,0,1,2,3,-0.26,-0.24,-0.0,0.0487
APPN,02/01/2019,31.239999771118164,6,0,1,3,2,-0.26,-0.17,-0.26,0.113
APPN,03/01/2019,36.810001373291016,5,0,0,3,2,-0.29,-0.19,-0.1,-0.0152
APPN,05/01/2019,36.25,5,0,0,3,2,-0.23,-0.13,-0.03,0.0041
APPN,08/01/2019,39.310001373291016,6,0,1,4,1,-0.25,-0.24,-0.16,0.2162
APPN,04/01/2020,38.72000122070313,7,0,2,5,0,0.01,0.13,0.33,0.4861
APPN,05/01/2020,44.84000015258789,7,0,2,4,1,-0.29,-0.1,0.06,0.1334
APYX,02/01/2019,8.630000114440918,1,0,1,0,0,0.58,0.58,0.58,-0.2642
APYX,03/01/2019,7.079999923706055,2,0,2,0,0,0.44,0.52,0.44,-0.2924
APYX,05/01/2019,5.010000228881836,3,0,3,0,0,0.4,0.57,0.75,0.3493
APYX,08/01/2019,7.230000019073486,3,0,3,0,0,0.03,0.18,0.03,-0.0567
APYX,04/01/2020,3.440000057220459,3,0,3,0,0,0.89,1.3,0.89,0.2907
APYX,05/01/2020,3.289999961853028,1,0,1,0,0,1.08,1.52,1.08,0.69
AMSF,02/01/2019,59.40999984741211,2,0,1,1,0,-0.0,0.05,0.1,0.0025
AMSF,03/01/2019,63.27999877929688,2,0,1,1,0,-0.02,0.03,0.08,-0.0649
AMSF,05/01/2019,59.16999816894531,2,0,1,1,0,0.03,0.08,0.13,0.0798
AMSF,04/01/2020,62.47000122070313,3,0,3,0,0,0.25,0.29,0.3,-0.0128
AMSF,05/01/2020,62.7599983215332,3,0,3,0,0,0.18,0.27,0.31,-0.0263
APVO,08/01/2018,56.13999938964844,2,0,2,0,0,0.8,1.1,0.8,0.2718
APVO,02/01/2019,23.10000038146973,3,0,3,0,0,5.94,6.13,7.09,-0.4364
APVO,03/01/2019,21.84000015258789,3,0,3,0,0,7.89,8.14,9.37,-0.5321
APVO,05/01/2019,10.220000267028807,3,0,3,0,0,4.84,12.2,4.84,0.2329
APVO,08/01/2019,12.739999771118164,3,0,3,0,0,4.17,10.69,4.17,-0.356
APVO,04/01/2020,3.5299999713897705,1,0,1,0,0,-0.33,-0.07,-0.33,0.5921
APPF,08/01/2018,72.44999694824219,1,0,0,0,1,-0.18,-0.18,-0.18,0.0889
APPF,05/01/2019,97.1999969482422,2,0,0,1,1,-0.35,-0.29,-0.22,0.0735
APPF,08/01/2019,96.30999755859376,3,0,0,2,1,-0.18,-0.13,0.06,-0.0136
APPF,04/01/2020,106.69000244140624,3,0,0,1,2,-0.09,-0.05,-0.09,0.4726
APPF,05/01/2020,105.8499984741211,3,0,0,1,2,-0.21,-0.18,-0.21,0.5492
APOG,08/01/2018,50.86000061035156,2,0,1,1,0,0.07,0.1,0.07,-0.1766
APOG,05/01/2019,40.349998474121094,3,0,1,2,0,-0.12,0.06,-0.12,0.0976
APOG,04/01/2020,19.770000457763672,2,0,1,1,0,1.2,1.53,1.2,0.1457
APOG,05/01/2020,19.84000015258789,2,0,1,1,0,0.16,0.95,0.16,0.1613
APPS,03/01/2019,3.190000057220459,2,0,2,0,0,0.28,0.28,0.28,0.1912
APPS,05/01/2019,3.7999999523162837,2,0,2,0,0,0.07,0.07,0.07,0.3289
APPS,08/01/2019,5.449999809265137,5,0,5,0,0,-0.2,-0.02,0.07,0.1853
APPS,04/01/2020,4.150000095367432,6,0,6,0,0,0.63,0.95,1.8,0.5663
APPS,05/01/2020,5.639999866485597,6,0,6,0,0,0.28,0.53,1.19,1.273
APTO,02/01/2019,1.9900000095367432,5,0,5,0,0,1.56,2.28,3.62,0.0251
APTO,03/01/2019,1.7999999523162842,6,0,6,0,0,2.3,2.48,3.95,0.0722
APTO,05/01/2019,1.9299999475479128,5,0,5,0,0,1.96,2.15,3.43,0.3679
APTO,04/01/2020,5.829999923706055,4,0,4,0,0,0.5,1.0,1.67,0.2624
APTO,05/01/2020,6.8400001525878915,4,0,4,0,0,0.16,0.55,1.07,-0.076
AQB,08/01/2018,2.8499999046325684,1,0,1,0,0,0.23,0.23,0.23,0.1228
AQB,02/01/2019,2.190000057220459,1,0,1,0,0,0.71,0.71,0.71,0.0228
AQB,03/01/2019,2.369999885559082,1,0,1,0,0,0.41,0.41,0.41,-0.0591
AQB,05/01/2019,2.2300000190734863,2,0,2,0,0,0.78,1.11,1.44,0.3991
AQB,08/01/2019,3.4300000667572017,2,0,2,0,0,0.2,0.36,0.51,-0.2857
AQB,04/01/2020,1.6399999856948853,3,0,3,0,0,1.01,1.59,1.87,0.6463
AQB,05/01/2020,1.7100000381469729,3,0,3,0,0,0.83,1.36,1.62,0.8889
ARCB,02/01/2019,37.16999816894531,9,0,1,7,1,0.06,0.11,0.25,-0.1566
ARCB,03/01/2019,35.189998626708984,8,0,1,6,1,0.12,0.18,0.31,-0.129
ARCB,05/01/2019,30.649999618530273,8,0,1,6,1,0.1,0.3,0.2,-0.0777
ARCB,08/01/2019,29.690000534057614,9,0,3,5,1,0.0,0.35,0.43,0.0307
ARCB,04/01/2020,17.219999313354492,9,0,5,4,0,0.32,0.73,0.84,0.3002
ARCB,05/01/2020,19.8700008392334,9,0,5,4,0,0.17,0.6,0.52,0.3463
ARAV,05/01/2019,6.389999866485597,1,0,1,0,0,1.26,1.26,1.26,-0.061
ARAV,08/01/2019,6.690000057220459,2,0,2,0,0,0.66,0.99,0.66,0.1211
ARAV,04/01/2020,5.75,4,0,4,0,0,1.54,3.41,1.54,1.2191
ARAV,05/01/2020,13.199999809265135,4,0,4,0,0,0.21,1.11,0.21,-0.1129
ARLP,08/01/2018,20.350000381469727,5,0,4,1,0,0.21,0.47,0.21,0.0034
ARLP,05/01/2019,19.280000686645508,1,0,1,0,0,-0.07,-0.07,-0.07,-0.1136
ARLP,08/01/2019,17.5,2,0,1,1,0,-0.06,-0.06,-0.06,-0.088
ARLP,04/01/2020,3.0499999523162837,3,0,1,2,0,0.7,3.55,0.7,0.0459
ARLP,05/01/2020,3.7200000286102295,4,0,2,2,0,0.77,3.06,1.06,-0.1183
ARCC,08/01/2018,16.950000762939453,10,0,10,0,0,0.06,0.08,0.12,0.0147
ARCC,02/01/2019,16.329999923706055,5,0,5,0,0,0.08,0.1,0.14,0.0545
ARCC,08/01/2019,18.56999969482422,7,0,6,1,0,0.04,0.05,0.09,0.0038
ARCC,04/01/2020,10.25,6,0,6,0,0,0.36,0.74,0.36,0.4449
ARCC,05/01/2020,12.539999961853027,9,0,9,0,0,0.04,0.37,0.28,0.1475
ARQT,04/01/2020,29.15999984741211,4,0,3,1,0,0.04,0.48,0.9,0.1773
ARQT,05/01/2020,28.790000915527344,4,0,3,1,0,0.11,0.58,1.03,0.0455
ARCE,04/01/2020,41.400001525878906,2,0,1,1,0,0.28,0.28,0.28,0.1763
ARCE,05/01/2020,48.97999954223633,3,0,2,1,0,0.08,0.09,0.12,-0.1107
ARCT,05/01/2019,7.5999999046325675,2,0,2,0,0,1.09,1.29,1.5,0.2697
ARCT,04/01/2020,13.609999656677244,5,0,5,0,0,0.33,0.62,0.96,1.853
ARCT,05/01/2020,32.15999984741211,5,0,5,0,0,-0.41,-0.09,0.92,0.5003
AQMS,08/01/2018,3.009999990463257,5,0,5,0,0,1.84,4.17,1.84,-0.1362
AQMS,04/01/2020,0.4620000123977661,2,0,2,0,0,3.65,12.95,3.65,0.7532
AQMS,05/01/2020,0.5299999713897705,2,0,2,0,0,2.17,8.52,2.17,1.6226
ARNA,02/01/2019,46.0,8,0,8,0,0,0.15,0.33,0.46,-0.0172
ARNA,03/01/2019,50.02000045776367,8,0,8,0,0,0.14,0.31,0.28,-0.0864
ARNA,05/01/2019,45.70000076293945,5,0,5,0,0,0.29,0.35,0.61,0.2932
ARNA,04/01/2020,41.54999923706055,6,0,6,0,0,0.28,0.62,1.18,0.4402
ARNA,05/01/2020,48.31000137329102,6,0,6,0,0,0.13,0.41,0.92,0.3055
ARTL,08/01/2019,3.259999990463257,1,0,1,0,0,1.59,1.59,1.59,-0.3865
ARTL,04/01/2020,0.9100000262260436,1,0,1,0,0,7.42,7.42,7.42,0.3846
ARTL,05/01/2020,1.2699999809265137,1,0,1,0,0,5.61,5.61,5.61,-0.0472
ARAY,02/01/2019,4.400000095367432,3,0,1,2,0,-0.19,0.1,-0.19,0.0795
ARAY,03/01/2019,4.8400001525878915,3,0,1,2,0,-0.21,0.07,-0.21,-0.1446
ARAY,05/01/2019,4.139999866485597,2,0,1,1,0,-0.07,0.18,-0.07,-0.0628
ARAY,08/01/2019,4.110000133514403,2,0,1,1,0,0.03,0.31,0.03,-0.3382
ANIP,08/01/2018,66.95999908447266,2,0,2,0,0,0.22,0.25,0.27,-0.1487
ANIP,02/01/2019,53.63000106811523,2,0,2,0,0,0.23,0.27,0.3,0.3252
ANIP,08/01/2019,84.69999694824219,3,0,3,0,0,0.04,0.1,0.14,-0.1434
ANIP,04/01/2020,40.2400016784668,4,0,4,0,0,0.57,0.93,0.57,-0.2311
ANIP,05/01/2020,39.22000122070313,4,0,4,0,0,0.5,0.95,0.68,-0.1752
ASRT,02/01/2019,4.5,1,0,0,1,0,0.37,0.37,0.37,0.1444
ASRT,03/01/2019,4.1599998474121085,1,0,0,1,0,0.43,0.43,0.43,0.0
ASRT,05/01/2019,4.1599998474121085,1,0,0,1,0,0.38,0.38,0.38,-0.1562
ASRT,08/01/2019,3.4200000762939453,1,0,0,1,0,0.12,0.12,0.12,-0.6199
ASRT,04/01/2020,0.6399999856948853,1,0,0,1,0,3.29,3.29,3.29,0.5625
ASRT,05/01/2020,0.8799999952316284,1,0,0,1,0,2.53,2.53,2.53,-0.0227
ASPS,05/01/2019,23.63999938964844,1,0,0,1,0,0.25,0.25,0.25,-0.1624
ASPS,08/01/2019,21.0,1,0,0,1,0,0.48,0.48,0.48,-0.0329
ASPS,04/01/2020,7.28000020980835,2,0,1,1,0,2.95,2.95,2.95,0.9602
ASPS,05/01/2020,8.199999809265138,1,0,1,0,0,2.98,2.98,2.98,0.7976
ATOS,08/01/2018,2.289999961853028,2,0,2,0,0,2.98,2.98,2.98,-0.2183
ATOS,02/01/2019,1.2899999618530271,2,0,2,0,0,2.36,4.03,2.36,1.7519
ATOS,03/01/2019,1.4700000286102295,2,0,2,0,0,1.78,3.17,1.78,1.0136
ATOS,05/01/2019,2.9600000381469727,2,0,2,0,0,2.2,2.38,2.2,-0.1419
ATOS,08/01/2019,2.0999999046325684,1,0,1,0,0,3.21,3.21,3.21,-0.0714
ATOS,05/01/2020,2.150000095367432,1,0,1,0,0,1.03,1.03,1.03,0.7581
ATEC,08/01/2018,2.7100000381469727,2,0,2,0,0,0.08,0.49,0.08,0.2362
ATEC,02/01/2019,1.3300000429153442,1,0,1,0,0,2.01,2.01,2.01,1.0226
ATEC,03/01/2019,1.6000000238418581,1,0,1,0,0,1.08,1.08,1.08,1.6063
ATEC,05/01/2019,4.170000076293944,1,0,1,0,0,0.15,0.15,0.15,0.1223
ATEC,08/01/2019,4.739999771118164,1,0,1,0,0,-0.22,-0.22,-0.22,0.0612
ATEC,04/01/2020,3.2300000190734863,4,0,4,0,0,1.87,2.06,3.53,0.3808
ATEC,05/01/2020,4.349999904632568,4,0,4,0,0,0.79,1.3,0.79,0.0759
ARGX,08/01/2018,89.75,5,0,5,0,0,0.36,0.57,0.92,-0.1331
ARGX,02/01/2019,106.5999984741211,9,0,8,1,0,0.17,0.26,0.43,0.1834
ARGX,03/01/2019,132.02999877929688,10,0,9,1,0,0.1,0.13,0.26,-0.0289
ARGX,05/01/2019,128.21000671386722,10,0,9,1,0,0.18,0.19,0.29,0.1074
ARGX,04/01/2020,128.69999694824222,13,0,11,2,0,0.29,0.36,0.94,0.7249
ASML,08/01/2018,214.00999450683597,6,0,5,1,0,-0.05,-0.04,0.11,-0.1081
ASML,02/01/2019,176.7899932861328,4,0,2,2,0,0.05,0.17,0.1,0.0817
ASML,03/01/2019,184.41000366210938,4,0,2,2,0,0.03,0.15,0.09,0.1383
ASML,04/01/2020,253.1300048828125,3,0,3,0,0,-0.02,0.1,0.1,0.2795
ASML,05/01/2020,283.8599853515625,3,0,3,0,0,-0.04,0.04,0.11,0.2965
ATRC,08/01/2018,28.76000022888184,4,0,4,0,0,0.07,0.15,0.25,0.2688
ATRC,05/01/2019,30.01000022888184,6,0,6,0,0,0.21,0.24,0.35,0.0033
ATRC,08/01/2019,32.060001373291016,5,0,5,0,0,0.13,0.2,0.2,-0.2205
ATRC,05/01/2020,42.5,8,0,7,1,0,-0.08,0.02,0.23,0.0565
ARVN,02/01/2019,17.469999313354492,3,0,2,1,0,-0.17,-0.01,0.12,-0.1471
ARVN,03/01/2019,19.540000915527344,3,0,2,1,0,-0.12,0.05,0.19,0.0629
ARVN,05/01/2019,20.770000457763672,3,0,2,1,0,-0.21,-0.06,0.06,0.0828
ARVN,08/01/2019,26.70000076293945,3,0,1,2,0,-0.12,-0.05,0.28,-0.1835
ATOM,08/01/2018,5.65500020980835,1,0,1,0,0,0.67,0.67,0.67,0.0589
ATOM,02/01/2019,3.5,2,0,2,0,0,1.16,1.43,1.16,-0.2086
ATOM,03/01/2019,3.7200000286102295,2,0,2,0,0,1.18,1.45,1.18,-0.2849
ATOM,05/01/2019,2.6600000858306885,2,0,2,0,0,1.52,1.83,1.52,0.891
ATOM,08/01/2019,5.599999904632568,1,0,1,0,0,0.64,0.64,0.64,-0.3302
AQST,02/01/2019,6.239999771118164,4,0,4,0,0,1.28,2.95,3.89,0.1202
AQST,03/01/2019,8.100000381469728,4,0,4,0,0,0.99,2.44,3.26,-0.2938
AQST,05/01/2019,5.71999979019165,6,0,6,0,0,0.78,2.8,4.34,-0.25
AQST,04/01/2020,2.150000095367432,5,0,5,0,0,2.43,5.87,12.3,1.2605
AQST,05/01/2020,4.110000133514403,5,0,5,0,0,0.81,2.63,6.03,0.1873
ATRA,08/01/2018,37.150001525878906,5,0,3,1,1,-0.49,-0.04,0.56,0.1163
ATRA,08/01/2019,14.289999961853027,6,0,5,1,0,0.72,2.25,4.01,-0.0084
ATRA,04/01/2020,8.199999809265138,8,0,4,3,1,1.71,2.67,1.71,0.3878
ATRA,05/01/2020,8.029999732971191,8,0,5,2,1,0.55,2.3,0.55,0.8032
AUB,08/01/2019,37.61999893188477,1,0,1,0,0,0.1,0.1,0.1,-0.0013
